,0,1,2,3
346,60,27,0.4614669978618622,0.8098316192626953
347,60,28,0.4443866014480591,0.8322767615318298
348,61,23,0.4588213562965393,0.6435636281967163
349,61,24,0.4620325267314911,0.6445395946502686
350,61,25,0.4556751251220703,0.7317559719085693
351,61,26,0.4802284240722656,0.7243611216545105
352,61,27,0.44482141733169556,0.8316959142684937
353,61,28,0.4783181846141815,0.8189085721969604
354,62,23,0.4637945592403412,0.6435401439666748
355,62,24,0.466554194688797,0.6439087390899658
356,62,25,0.4556598961353302,0.735192060470581
357,62,26,0.48937612771987915,0.7204596400260925
358,62,27,0.4422664940357208,0.8363674283027649
359,62,28,0.4981382191181183,0.8134320974349976
360,63,23,0.472044974565506,0.6441636681556702
361,63,24,0.4723559319972992,0.6453076004981995
362,63,25,0.4638890027999878,0.7359693050384521
363,63,26,0.48986804485321045,0.7216063141822815
364,63,27,0.44428569078445435,0.8369389176368713
365,63,28,0.5111641883850098,0.8144599795341492
366,64,23,0.47390443086624146,0.6469965577125549
367,64,24,0.48158735036849976,0.6468047499656677
368,64,25,0.46191707253456116,0.7371443510055542
369,64,26,0.5016070008277893,0.7231404781341553
370,64,27,0.44541501998901367,0.8365107774734497
371,64,28,0.5261027812957764,0.8135477304458618
372,65,23,0.48842012882232666,0.6509730815887451
373,65,24,0.4835708737373352,0.6505076289176941
374,65,25,0.49570420384407043,0.7366360425949097
375,65,26,0.48240116238594055,0.7330403923988342
376,65,27,0.4975447952747345,0.8320728540420532
377,65,28,0.4911505877971649,0.8361594080924988
378,66,23,0.49100324511528015,0.6532424688339233
379,66,24,0.4923171103000641,0.65323406457901
380,66,25,0.4779057502746582,0.7404810786247253
381,66,26,0.5150225162506104,0.7329819798469543
382,66,27,0.46275413036346436,0.8339337706565857
383,66,28,0.5393788814544678,0.8316224813461304
384,67,23,0.498563289642334,0.6562458276748657
385,67,24,0.5042399168014526,0.6553583741188049
386,67,25,0.4817582368850708,0.7429578900337219
387,67,26,0.5255191922187805,0.7335343956947327
388,67,27,0.453675776720047,0.831609308719635
389,67,28,0.5447185039520264,0.8304191827774048
390,68,23,0.5120165348052979,0.6574908494949341
391,68,24,0.5052268505096436,0.6572750806808472
392,68,25,0.5288107395172119,0.7391724586486816
393,68,26,0.5006383061408997,0.7442055344581604
394,68,27,0.5444517135620117,0.8300690054893494
395,68,28,0.4585682451725006,0.8296405076980591
396,69,23,0.5141292810440063,0.6563172340393066
397,69,24,0.5122457146644592,0.6561305522918701
398,69,25,0.5349575281143188,0.7338725924491882
399,69,26,0.5071541666984558,0.7446667551994324
400,69,27,0.5493527054786682,0.828942060470581
401,69,28,0.459507554769516,0.8239942789077759
402,70,23,0.5266904234886169,0.6557778716087341
403,70,24,0.5201283693313599,0.6558123230934143
404,70,25,0.5438840985298157,0.732100248336792
405,70,26,0.5188321471214294,0.7451754808425903
406,70,27,0.551133930683136,0.8284623026847839
407,70,28,0.4679661691188812,0.8174855709075928
408,71,23,0.5337346196174622,0.6548312306404114
409,71,24,0.5284908413887024,0.6556467413902283
410,71,25,0.5493841767311096,0.7319657206535339
411,71,26,0.5327781438827515,0.7435370683670044
412,71,27,0.5510851740837097,0.8279812335968018
413,71,28,0.4755716025829315,0.8109037280082703
414,72,23,0.5429224371910095,0.6539799571037292
415,72,24,0.5331998467445374,0.6552249193191528
416,72,25,0.5517122149467468,0.7326027154922485
417,72,26,0.5427913069725037,0.742533802986145
418,72,27,0.5502772927284241,0.8280313611030579
419,72,28,0.49246159195899963,0.8036708235740662
420,73,23,0.5455881357192993,0.6509088277816772
421,73,24,0.537638247013092,0.6527671813964844
422,73,25,0.5575725436210632,0.7313300371170044
423,73,26,0.5503378510475159,0.7424030303955078
424,73,27,0.550736665725708,0.8279432654380798
425,73,28,0.5074175000190735,0.806063175201416
426,74,23,0.5532341003417969,0.647261917591095
427,74,24,0.5423058867454529,0.6490605473518372
428,74,25,0.5662956833839417,0.7290612459182739
429,74,26,0.5564621090888977,0.7414903044700623
430,74,27,0.5493486523628235,0.8245818018913269
431,74,28,0.5227382779121399,0.8078389763832092
432,75,23,0.5515842437744141,0.6465941667556763
433,75,24,0.5546953082084656,0.648719847202301
434,75,25,0.5661218166351318,0.7282689213752747
435,75,26,0.5698443055152893,0.737609326839447
436,75,27,0.5500813722610474,0.8176375031471252
437,75,28,0.5423533916473389,0.8149069547653198
438,76,23,0.5528724789619446,0.6456277370452881
439,76,24,0.5641021728515625,0.6474782824516296
440,76,25,0.5604680776596069,0.7276675701141357
441,76,26,0.5826351642608643,0.7329995036125183
442,76,27,0.5519982576370239,0.8185398578643799
443,76,28,0.5584854483604431,0.8237340450286865
444,77,23,0.557881236076355,0.6458227038383484
445,77,24,0.5692664980888367,0.6475906372070312
446,77,25,0.5607066750526428,0.7282974123954773
447,77,26,0.5909103155136108,0.7273284196853638
448,77,27,0.5536068081855774,0.8188692927360535
449,77,28,0.5747182965278625,0.8255763649940491
450,78,23,0.5616015195846558,0.6454418897628784
451,78,24,0.5750340819358826,0.6468123197555542
452,78,25,0.5627762675285339,0.7285235524177551
453,78,26,0.5943107604980469,0.7268446087837219
454,78,27,0.5556475520133972,0.8198993802070618
455,78,28,0.5930913090705872,0.8325592875480652
456,79,23,0.5708893537521362,0.6455222368240356
457,79,24,0.5791155695915222,0.6469208598136902
458,79,25,0.5647520422935486,0.7305965423583984
459,79,26,0.6003376841545105,0.7279472351074219
460,79,27,0.5546838045120239,0.820441722869873
461,79,28,0.611262321472168,0.8368038535118103
462,80,23,0.57560795545578,0.6491418480873108
463,80,24,0.5858970880508423,0.6488600969314575
464,80,25,0.5691843628883362,0.7329970598220825
465,80,26,0.6073091626167297,0.7309738397598267
466,80,27,0.5540722608566284,0.8241245746612549
467,80,28,0.6277503371238708,0.8411015272140503
468,81,23,0.5781573057174683,0.651846170425415
469,81,24,0.5924370884895325,0.6532713174819946
470,81,25,0.57052081823349,0.7360901236534119
471,81,26,0.6130516529083252,0.7393123507499695
472,81,27,0.5545592904090881,0.8251632452011108
473,81,28,0.6406930685043335,0.8392220139503479
474,82,23,0.5855162143707275,0.653301477432251
475,82,24,0.5995166897773743,0.6552098989486694
476,82,25,0.5758386254310608,0.737052321434021
477,82,26,0.620128870010376,0.7443585991859436
478,82,27,0.5557051301002502,0.8251429200172424
479,82,28,0.6473177671432495,0.8391357660293579
480,83,23,0.5917285680770874,0.6532068252563477
481,83,24,0.6080617904663086,0.6556328535079956
482,83,25,0.5824331045150757,0.7368813753128052
483,83,26,0.6290678381919861,0.7451506853103638
484,83,27,0.5577386617660522,0.8227230906486511
485,83,28,0.6511637568473816,0.8423776626586914
486,84,23,0.5997549891471863,0.6554516553878784
487,84,24,0.6156352758407593,0.6581847667694092
488,84,25,0.5897094011306763,0.7375900745391846
489,84,26,0.6367594003677368,0.7458602786064148
490,84,27,0.5605255961418152,0.8197091221809387
491,84,28,0.6550435423851013,0.8434326648712158
492,85,23,0.6066045165061951,0.6572896242141724
493,85,24,0.6232589483261108,0.6603278517723083
494,85,25,0.5997034907341003,0.7376002669334412
495,85,26,0.6453611850738525,0.7456663250923157
496,85,27,0.5651950836181641,0.8142994046211243
497,85,28,0.6575925350189209,0.8468722105026245
498,86,23,0.6146353483200073,0.6566315293312073
499,86,24,0.6316115856170654,0.6593723893165588
500,86,25,0.6093360781669617,0.7374090552330017
501,86,26,0.6520429849624634,0.7452419400215149
502,86,27,0.5734957456588745,0.8083261847496033
503,86,28,0.6583500504493713,0.8455789089202881
504,87,23,0.6232737898826599,0.6563175916671753
505,87,24,0.6388018131256104,0.6591755151748657
506,87,25,0.6290534138679504,0.7380172610282898
507,87,26,0.6529688239097595,0.7449588179588318
508,87,27,0.5871143937110901,0.8006083965301514
509,87,28,0.6580476760864258,0.8447982668876648
510,88,23,0.6292974948883057,0.6552101373672485
511,88,24,0.6441904306411743,0.6573156714439392
512,88,25,0.6404953598976135,0.7376438975334167
513,88,26,0.6556867957115173,0.7442514896392822
514,88,27,0.5985972881317139,0.7947767972946167
515,88,28,0.6594101786613464,0.8450437188148499
516,89,23,0.6351987719535828,0.6530910730361938
517,89,24,0.6500842571258545,0.6548172831535339
518,89,25,0.6489318013191223,0.737531840801239
519,89,26,0.6604366302490234,0.7441690564155579
520,89,27,0.6101043224334717,0.796414852142334
521,89,28,0.6589133739471436,0.8449074625968933
522,90,23,0.6412133574485779,0.6525517106056213
523,90,24,0.6570675373077393,0.6527439951896667
524,90,25,0.6546086668968201,0.7356444001197815
525,90,26,0.6637384295463562,0.7432332634925842
526,90,27,0.6316575407981873,0.8002608418464661
527,90,28,0.6550173163414001,0.8458361029624939
528,91,23,0.6476444602012634,0.6498022079467773
529,91,24,0.6657811999320984,0.6484700441360474
530,91,25,0.6625515818595886,0.7316040992736816
531,91,26,0.6679613590240479,0.7417757511138916
532,91,27,0.6409540772438049,0.801330029964447
533,91,28,0.6546881198883057,0.845518946647644
534,92,23,0.6563901901245117,0.6497441530227661
535,92,24,0.6732041835784912,0.6484361886978149
536,92,25,0.6669084429740906,0.7318776249885559
537,92,26,0.6725929379463196,0.7416743636131287
538,92,27,0.6535239815711975,0.818846583366394
539,92,28,0.6576926708221436,0.8437967300415039
540,93,23,0.6626361012458801,0.6497500538825989
541,93,24,0.6792944073677063,0.6477460265159607
542,93,25,0.6682701706886292,0.7343218326568604
543,93,26,0.6793646216392517,0.7365403175354004
544,93,27,0.6627474427223206,0.829561710357666
545,93,28,0.6690025925636292,0.8350602984428406
546,94,23,0.6667471528053284,0.6499651074409485
547,94,24,0.6860677003860474,0.647698163986206
548,94,25,0.6685635447502136,0.7376527190208435
549,94,26,0.6928231120109558,0.7340234518051147
550,94,27,0.6593457460403442,0.8387179374694824
551,94,28,0.6855798959732056,0.828962504863739
552,95,23,0.6747956871986389,0.6503099799156189
553,95,24,0.6888182163238525,0.6477241516113281
554,95,25,0.6804816126823425,0.7395910620689392
555,95,26,0.6879627704620361,0.7340836524963379
556,95,27,0.6654568314552307,0.8411933183670044
557,95,28,0.6975889205932617,0.8300305008888245
558,96,23,0.6792604923248291,0.6514681577682495
559,96,24,0.694362998008728,0.6479301452636719
560,96,25,0.6814858317375183,0.7435555458068848
561,96,26,0.6996195316314697,0.7341539859771729
562,96,27,0.6621953845024109,0.8439901471138
563,96,28,0.720863938331604,0.8293725848197937
564,97,23,0.6869813203811646,0.6515091061592102
565,97,24,0.6996899843215942,0.647943377494812
566,97,25,0.7095697522163391,0.7410947680473328
567,97,26,0.6915407180786133,0.7388207912445068
568,97,27,0.7348583340644836,0.836484432220459
569,97,28,0.6753670573234558,0.8376982808113098
570,98,23,0.693510115146637,0.6548296213150024
571,98,24,0.7081945538520813,0.6503027677536011
572,98,25,0.7139506936073303,0.7407231330871582
573,98,26,0.6959247589111328,0.7438153624534607
574,98,27,0.746667742729187,0.835593044757843
575,98,28,0.6675783395767212,0.8408159613609314
576,99,23,0.7018359303474426,0.6566125750541687
577,99,24,0.7144620418548584,0.6522036194801331
578,99,25,0.7269097566604614,0.7446632385253906
579,99,26,0.6989734768867493,0.7467266321182251
580,99,27,0.7524837255477905,0.8335567712783813
581,99,28,0.6666420698165894,0.8426507115364075
582,100,23,0.7096452713012695,0.6635171175003052
583,100,24,0.7227599024772644,0.6584992408752441
584,100,25,0.7350021004676819,0.7438049912452698
585,100,26,0.7066534757614136,0.7499720454216003
